,annual_mean_p,annual_mean_slope,annual_mean,annual_var_p,annual_var_slope,annual_var,annual_cov_p,annual_cov_slope,annual_cov,annual_freq_p,annual_freq_slope,annual_freq,num_domain_stations
1,0.01078474269633567,0.9244999999999954,942.3325727561664,9.872547224176742e-12,-0.2840553078336967,171.6708124637966,0.0,-0.0008194305235448606,0.20287014508602802,0.7958191464241668,0.03279569892473118,113.85654507334853,25.0
3,5.179616382577912e-05,-3.8761904761905455,1492.3115465683552,0.0,-1.4833643776822782,379.1858612128193,0.026783345559974414,-3.640942824970073e-05,0.32332069416366443,6.62796426853518e-07,-0.2857142857142857,137.82723068847105,16.0
4,0.0,2.12903225806452,920.61858494955,0.0,0.11002979007592728,166.81783579292187,0.0,-0.00026351756187125943,0.18245294119315966,0.0,0.04166666666666666,92.18673160212221,529.0
5,0.0,2.0230769230769545,1114.387616964268,0.0,0.3682157727520737,172.82305910480895,0.7172121761940475,-1.4804129086126632e-05,0.15592812214215274,0.0,0.0625,113.65823896704151,254.0
6,0.0,0.8000000000000023,479.5479471273871,0.00047882719337777324,0.009974659163613177,111.90202947283849,0.0,-0.00041051550924716063,0.2371631463796027,1.6342146704761973e-06,0.0,62.506762892224515,318.0
7,0.00687938933818244,0.0749999999999987,983.0623376929668,1.1302514479893944e-10,-0.04645437369778165,193.93469576679905,0.0003295308880564285,3.1209589798353314e-06,0.22371990184545884,0.7717462084754745,-0.030303030303030307,104.12525252270515,157.0
8,3.559270655983937e-10,0.21428571428569804,1325.1630107804726,0.0,0.6728482969718871,239.24471166219226,0.0,0.0005367424768997441,0.1827743858374409,0.6453075016498806,-0.047619047619047616,94.43360653256408,519.0
9,0.29996232545111434,0.3314144736842214,795.9655208932146,0.0,1.0950539939201422,192.22541289999882,0.0,0.0014644364679197491,0.24580818075347785,0.0,-0.07692307692307693,60.58068960421596,364.0
10,0.0,-0.7742762613730371,418.5361542113033,0.0,-0.25168600123834445,134.5081268896682,1.2819352246395963e-09,0.00017906351865687862,0.3219739479219769,0.0,-0.10526315789473684,49.065972760511826,360.0
